,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
3115,1712404800000,67647.23000000,69486.60000000,67569.12000000,68828.93000000,7.41738000,1712447999999,508054.62000230,2908,5.35184000,366494.04501840,0
3116,1712448000000,68892.99000000,69500.00000000,68718.25000000,69243.97000000,8.69417000,1712491199999,601680.27164370,2671,4.88655000,338340.81331880,0
3117,1712491200000,69233.71000000,70107.94000000,68670.00000000,69335.89000000,22.92116000,1712534399999,1591706.03084740,4467,15.36027000,1067863.02215580,0
3118,1712534400000,69255.01000000,72599.68000000,69098.78000000,72382.99000000,46.62645000,1712577599999,3314492.91403140,8784,34.06609000,2427273.37632560,0
3119,1712577600000,72360.00000000,72740.20000000,71278.89000000,71640.11000000,47.61716000,1712620799999,3415104.72324530,4992,28.41806000,2037421.74269280,0
3120,1712620800000,71640.01000000,71701.00000000,69637.45000000,70716.86000000,24.74146000,1712663999999,1751073.44747620,3340,10.49297000,743128.48575540,0
3121,1712664000000,70868.47000000,70971.29000000,68249.89000000,69173.80000000,54.96320000,1712707199999,3808751.76419170,4369,23.58668000,1632930.05935360,0
3122,1712707200000,69173.55000000,69551.01000000,68506.29000000,68997.03000000,26.84750000,1712750399999,1853481.25329170,2409,12.75731000,881355.26577810,0
3123,1712750400000,69072.69000000,70900.00000000,67555.36000000,70555.79000000,43.14900000,1712793599999,2994928.46532340,5445,26.20166000,1820552.83177150,0
3124,1712793600000,70555.79000000,71235.97000000,69925.42000000,69991.68000000,19.76344000,1712836799999,1395462.62697270,2509,10.05331000,711400.86321920,0
3125,1712836800000,69966.45000000,71070.79000000,69602.40000000,70056.00000000,16.39174000,1712879999999,1150475.83335610,2631,9.05262000,635360.01445910,0
3126,1712880000000,70073.46000000,71199.00000000,70006.00000000,70900.98000000,11.25420000,1712923199999,795686.02865190,1905,7.20425000,509483.46156890,0
3127,1712923200000,70896.73000000,70947.31000000,66000.00000000,67183.85000000,78.62265000,1712966399999,5360105.99308220,8827,32.16294000,2195544.43072630,0
3128,1712966400000,67239.00000000,68001.10000000,65977.04000000,67500.07000000,20.29547000,1713009599999,1359077.32676200,3255,7.97642000,534305.12644730,0
3129,1713009600000,67500.07000000,67954.47000000,61723.97000000,63947.01000000,113.40382000,1713052799999,7256199.82913490,15103,38.36357000,2453479.22092600,0
3130,1713052800000,63920.15000000,64876.33000000,62005.60000000,64194.79000000,28.52013000,1713095999999,1817933.15602970,5250,15.02393000,962220.33361470,0
3131,1713096000000,64136.61000000,66000.00000000,62585.41000000,65780.16000000,27.92772000,1713139199999,1798565.57982990,6555,11.81941000,761905.14319430,0
3132,1713139200000,65826.97000000,66824.65000000,64800.02000000,65868.22000000,17.96525000,1713182399999,1182448.43115800,3490,8.10488000,533683.63796420,0
3133,1713182400000,65872.40000000,66390.23000000,62372.92000000,63449.83000000,49.88056000,1713225599999,3185756.51492680,5013,24.78302000,1582291.64195580,0
3134,1713225600000,63380.58000000,63888.44000000,61503.38000000,63040.48000000,40.80723000,1713268799999,2543028.34993010,5219,23.91934000,1486138.67719850,0
3135,1713268800000,63105.14000000,64884.80000000,61742.33000000,63859.29000000,50.84665000,1713311999999,3192859.08258620,5859,18.18105000,1149185.89805300,0
3136,1713312000000,63806.00000000,64473.13000000,62589.91000000,62678.61000000,15.67708000,1713355199999,1000302.20433830,2603,7.42914000,474902.04719190,0
3137,1713355200000,62616.58000000,62939.14000000,59723.94000000,61289.21000000,77.93592000,1713398399999,4742991.82266310,7960,32.69024000,1985620.18156290,0
3138,1713398400000,61350.59000000,63052.70000000,60854.60000000,62639.25000000,15.33880000,1713441599999,951581.24981000,3573,8.39072000,521221.63005600,0
3139,1713441600000,62639.25000000,64087.97000000,61644.26000000,63463.30000000,27.20762000,1713484799999,1721612.19238290,4399,13.40169000,846954.38621510,0
3140,1713484800000,63447.69000000,65338.91000000,59631.64000000,64850.00000000,60.98264000,1713527999999,3826196.16388640,7384,34.88906000,2191280.36633690,0
3141,1713528000000,64850.00000000,65472.48000000,62979.03000000,63843.37000000,47.10133000,1713571199999,3020147.23036240,5381,25.68442000,1648203.32472540,0
3142,1713571200000,63842.42000000,64184.80000000,63106.21000000,63715.17000000,15.58042000,1713614399999,992816.93504190,3255,7.92087000,504661.71894450,0
3143,1713614400000,63678.83000000,65400.00000000,63592.52000000,64930.63000000,46.57570000,1713657599999,3010138.07288980,4045,17.66030000,1141516.62320890,0
3144,1713657600000,64975.22000000,65662.76000000,64631.67000000,65285.09000000,9.19850000,1713700799999,599074.31136010,1838,4.95901000,323184.96987880,0
3145,1713700800000,65280.13000000,65384.57000000,64245.48000000,64957.64000000,12.46814000,1713743999999,807965.88910920,2484,6.61614000,428883.75365520,0
3146,1713744000000,64957.64000000,66444.65000000,64543.51000000,65895.19000000,19.62232000,1713787199999,1289354.12496890,3762,10.97101000,721493.71597980,0
3147,1713787200000,65894.88000000,67176.25000000,65670.00000000,66850.00000000,19.23009000,1713830399999,1277424.36021470,2678,10.19248000,678016.76036200,0
3148,1713830400000,66867.85000000,67164.66000000,65877.84000000,66013.84000000,10.72999000,1713873599999,713415.42277840,2053,5.96171000,396333.14171470,0
3149,1713873600000,66030.45000000,67096.99000000,65815.98000000,66399.99000000,17.28836000,1713916799999,1150527.65548080,3095,7.62158000,507124.82281160,0
3150,1713916800000,66374.04000000,66980.00000000,66230.63000000,66570.57000000,14.30702000,1713959999999,954179.32667330,1877,9.53580000,636350.77418140,0
3151,1713960000000,66582.10000000,66711.21000000,63777.57000000,64278.95000000,31.68811000,1714003199999,2051841.95887160,4957,13.10259000,849163.18739560,0
3152,1714003200000,64325.42000000,64714.55000000,63374.49000000,63904.63000000,13.82125000,1714046399999,886108.41544330,2187,7.15471000,459773.06836390,0
3153,1714046400000,63824.98000000,65240.53000000,62825.96000000,64500.00000000,20.94582000,1714089599999,1346741.46926360,3441,10.20645000,657639.17859200,0
3154,1714089600000,64506.07000000,64670.93000000,63920.14000000,64234.37000000,7.51777000,1714132799999,483452.36003860,1445,3.99486000,256867.09442260,0
3155,1714132800000,64226.66000000,64777.00000000,63359.86000000,63801.92000000,17.83409000,1714175999999,1139512.31729690,1988,7.53790000,482772.38636050,0
3156,1714176000000,63758.97000000,63859.71000000,62500.00000000,62821.96000000,12.98401000,1714219199999,817734.27815590,1823,4.66839000,294097.05587260,0
3157,1714219200000,62848.81000000,63610.79000000,62698.99000000,63460.73000000,13.29121000,1714262399999,837941.57120570,1977,8.45596000,533207.45072430,0
3158,1714262400000,63471.29000000,64334.12000000,63337.20000000,63506.40000000,7.02183000,1714305599999,448043.67255760,1511,4.12451000,263325.09269060,0
3159,1714305600000,63506.48000000,63993.62000000,62825.96000000,63137.36000000,8.34216000,1714348799999,530468.37737930,2009,5.05250000,321652.67894240,0
3160,1714348800000,63137.36000000,63372.63000000,61960.82000000,62288.96000000,8.69959000,1714391999999,543004.29425890,1727,2.76946000,173151.36981220,0
3161,1714392000000,62263.97000000,64190.71000000,61813.19000000,63817.61000000,15.60866000,1714435199999,979549.26283120,2588,8.33449000,523488.31112050,0
3162,1714435200000,63860.73000000,64690.43000000,61024.14000000,61156.39000000,26.20869000,1714478399999,1641590.37852210,3810,8.84701000,559038.39520510,0
3163,1714478400000,61157.72000000,61585.52000000,59274.00000000,60698.63000000,38.44604000,1714521599999,2325454.00276950,4650,15.84284000,959784.54975560,0
3164,1714521600000,60698.50000000,60829.26000000,56603.15000000,57878.40000000,48.07929000,1714564799999,2787073.38727650,5602,13.18851000,766894.47652050,0
3165,1714564800000,57881.16000000,60000.00000000,56653.73000000,58361.60000000,58.91705000,1714607999999,3405610.48534540,6436,33.31679000,1927471.61287020,0
3166,1714608000000,58431.16000000,58669.18000000,57027.31000000,58616.28000000,17.84573000,1714651199999,1028498.69711690,2522,7.75069000,447756.63890830,0
3167,1714651200000,58596.97000000,59588.23000000,58200.00000000,59102.52000000,27.78676000,1714694399999,1639195.18155390,2865,13.16843000,777795.92636230,0
3168,1714694400000,59102.36000000,59962.80000000,58808.71000000,59253.79000000,12.85297000,1714737599999,763680.86788200,2234,6.95731000,413880.72673030,0
3169,1714737600000,59248.92000000,63323.70000000,59021.19000000,62849.56000000,56.23247000,1714780799999,3464953.38554840,5288,31.11163000,1916446.26391970,0
3170,1714780800000,62839.79000000,64441.95000000,62557.84000000,63777.45000000,19.39885000,1714823999999,1227190.06192450,3464,11.71430000,742448.27200880,0
3171,1714824000000,63792.01000000,64171.72000000,63253.21000000,63800.39000000,23.41676000,1714867199999,1491828.36784520,3213,12.74228000,812277.29622330,0
3172,1714867200000,63800.39000000,64080.42000000,62910.37000000,63812.18000000,9.45808000,1714910399999,599713.80825760,1715,6.05760000,384555.09568020,0
3173,1714910400000,63803.50000000,64600.00000000,63581.00000000,64021.14000000,11.79643000,1714953599999,756194.33251640,2318,5.97503000,383450.24965870,0
3174,1714953600000,63994.76000000,65460.03000000,63732.78000000,64203.45000000,22.86314000,1714996799999,1476314.37939690,3799,11.13062000,718534.74159140,0
3175,1714996800000,64161.28000000,64291.32000000,62754.30000000,63154.41000000,21.85229000,1715039999999,1386601.49174080,3083,10.10724000,641789.98243110,0
3176,1715040000000,63176.20000000,64364.22000000,62888.75000000,63495.86000000,12.92523000,1715083199999,820984.57466090,2246,6.52838000,414492.64661880,0
3177,1715083200000,63512.04000000,64286.93000000,62297.02000000,62358.78000000,21.27262000,1715126399999,1344883.93426410,2522,9.74157000,617880.50076430,0
3178,1715126400000,62300.00000000,62994.04000000,62079.44000000,62287.97000000,6.68889000,1715169599999,417003.68826130,1525,1.73409000,108436.55646880,0
3179,1715169600000,62211.03000000,62792.67000000,60909.72000000,61193.08000000,23.85356000,1715212799999,1478516.47760590,3659,12.95709000,802853.76655200,0
3180,1715212800000,61162.31000000,61791.44000000,60660.39000000,61105.50000000,16.44253000,1715255999999,1009750.87683470,2097,10.67735000,656162.45326820,0
3181,1715256000000,61090.23000000,63399.95000000,60916.70000000,63061.00000000,26.77195000,1715299199999,1669545.23344230,3628,11.63381000,724850.14105480,0
3182,1715299200000,63061.00000000,63324.53000000,62684.54000000,63268.96000000,11.67429000,1715342399999,734137.58115170,1398,5.53515000,348166.62055780,0
3183,1715342400000,63287.83000000,63429.74000000,60250.00000000,60935.38000000,41.86623000,1715385599999,2564217.66177480,4995,16.63217000,1019367.63333070,0
3184,1715385600000,60937.79000000,61167.87000000,60734.04000000,60783.50000000,6.85513000,1715428799999,418194.87552520,1319,2.01917000,123191.49818540,0
3185,1715428800000,60836.58000000,61508.16000000,60775.51000000,60839.82000000,8.53386000,1715471999999,521444.43372900,1751,2.15847000,131975.66872470,0
3186,1715472000000,60840.00000000,61361.50000000,60608.27000000,61122.95000000,6.48891000,1715515199999,395608.69645100,939,3.16282000,193181.77271440,0
3187,1715515200000,61174.26000000,61832.14000000,60940.15000000,61493.88000000,6.44294000,1715558399999,395557.62660100,1377,3.19711000,196514.47934350,0
3188,1715558400000,61444.29000000,63244.27000000,60728.58000000,62737.69000000,19.63221000,1715601599999,1219858.44715410,3769,13.11647000,817484.38775210,0
3189,1715601600000,62686.79000000,63408.18000000,62455.00000000,62876.81000000,22.79092000,1715644799999,1433585.68890010,2320,11.49552000,723715.21574460,0
3190,1715644800000,62908.08000000,63112.14000000,61439.50000000,61815.38000000,13.80551000,1715687999999,857532.18459660,2129,7.66558000,476829.73153920,0
3191,1715688000000,61825.31000000,62299.35000000,61184.61000000,61620.22000000,10.95573000,1715731199999,675246.50331350,2782,4.85192000,299334.35501320,0
3192,1715731200000,61565.20000000,62970.69000000,61375.04000000,62493.45000000,8.36206000,1715774399999,520318.10161830,1832,3.56824000,222516.04123920,0
3193,1715774400000,62493.52000000,66398.81000000,62423.72000000,66232.38000000,63.90240000,1715817599999,4138465.02925070,7379,46.99488000,3040802.37079280,0
3194,1715817600000,66232.33000000,66621.82000000,65634.52000000,66505.22000000,12.01891000,1715860799999,794913.03329990,2205,8.35416000,552652.92479540,0
3195,1715860800000,66465.34000000,66729.32000000,64634.20000000,65245.85000000,27.75536000,1715903999999,1824187.08303880,4174,15.54543000,1018994.17473450,0
3196,1715904000000,65250.00000000,66542.02000000,65150.00000000,66195.85000000,14.16469000,1715947199999,934957.57488500,2742,8.78094000,580674.71137610,0
3197,1715947200000,66191.13000000,67389.15000000,65829.63000000,66965.81000000,25.96978000,1715990399999,1734537.93550190,3317,14.94480000,997835.71602850,0
3198,1715990400000,67012.39000000,67372.02000000,66713.73000000,67207.99000000,8.43683000,1716033599999,565358.19745170,1975,5.38250000,360814.62731730,0
3199,1716033600000,67201.70000000,67235.18000000,66581.57000000,66947.59000000,7.88511000,1716076799999,527279.86614220,2182,4.96696000,332264.57515050,0
3200,1716076800000,66947.63000000,67690.22000000,66859.40000000,67266.81000000,7.07050000,1716119999999,474912.26899210,1434,4.71501000,316820.04730030,0
3201,1716120000000,67330.08000000,67330.08000000,66000.00000000,66356.97000000,19.49550000,1716163199999,1299346.02645970,2518,9.84019000,655985.02684750,0
3202,1716163200000,66292.85000000,67322.30000000,66150.00000000,67051.43000000,5.69420000,1716206399999,380458.30547400,1926,2.74456000,183321.49903280,0
3203,1716206400000,66969.89000000,71477.11000000,66781.59000000,71400.00000000,86.23514000,1716249599999,5954097.27209660,10016,61.18417000,4228308.35526030,0
3204,1716249600000,71305.57000000,71700.00000000,70749.05000000,71178.77000000,28.83730000,1716292799999,2053665.77259280,3759,15.57085000,1109236.69730860,0
3205,1716292800000,71139.78000000,71417.32000000,69241.85000000,70173.59000000,38.69905000,1716335999999,2720286.08347020,5586,16.30299000,1143906.99948190,0
3206,1716336000000,70173.59000000,70300.68000000,69166.00000000,69790.44000000,29.43432000,1716379199999,2056961.75711210,3173,19.33160000,1353937.84466040,0
3207,1716379200000,69757.09000000,70623.97000000,69042.50000000,69156.68000000,21.50749000,1716422399999,1499957.54968650,3234,12.35321000,862103.43349380,0
3208,1716422400000,69169.68000000,70028.96000000,69169.68000000,70012.80000000,6.83333000,1716465599999,476076.43867310,2133,3.85249000,268228.26060210,0
3209,1716465600000,70008.91000000,70066.97000000,66500.00000000,67900.07000000,39.59066000,1716508799999,2685741.46346770,6124,14.22212000,966073.75150240,0
3210,1716508800000,67900.76000000,68027.24000000,66671.51000000,67404.68000000,10.34647000,1716551999999,697313.29647490,2474,4.42617000,298061.28086190,0
3211,1716552000000,67347.62000000,69213.34000000,66983.42000000,68497.47000000,17.71509000,1716595199999,1209886.76911850,2866,8.96662000,613343.91240120,0
3212,1716595200000,68497.47000000,69540.18000000,68459.44000000,69140.99000000,8.70784000,1716638399999,600109.48873810,1742,4.97424000,342702.93398810,0
3213,1716638400000,69140.93000000,69288.08000000,68736.40000000,69244.29000000,8.56833000,1716681599999,590679.59055890,1879,3.85105000,265784.62371890,0
3214,1716681600000,69200.12000000,69458.80000000,68815.95000000,69044.40000000,3.74460000,1716724799999,258808.42579980,1746,2.45974000,169989.53356730,0
3215,1716724800000,69120.00000000,69353.24000000,68197.05000000,68555.48000000,6.99140000,1716767999999,480799.81094710,2262,3.73203000,256616.93614190,0
3216,1716768000000,68472.93000000,69301.50000000,68290.22000000,68451.08000000,5.41849000,1716811199999,372810.02159530,1948,3.26398000,224754.60264160,0
3217,1716811200000,68451.05000000,70622.67000000,68398.12000000,69438.50000000,29.53268000,1716854399999,2054608.48633610,4006,14.89654000,1035152.20650890,0
3218,1716854400000,69438.50000000,69540.49000000,67536.41000000,68401.37000000,20.60260000,1716897599999,1408366.42699660,2926,9.70232000,663392.94129460,0
3219,1716897600000,68358.39000000,68638.86000000,67325.27000000,68340.67000000,22.62988000,1716940799999,1540983.31483570,2532,11.15950000,760696.57316820,0
3220,1716940800000,68436.00000000,68900.00000000,67646.83000000,67790.67000000,7.87853000,1716983999999,538673.62650480,1571,5.15398000,352554.62055040,0
3221,1716984000000,67743.78000000,68218.04000000,67183.87000000,67621.67000000,13.46113000,1717027199999,909900.57074800,2136,6.76414000,457182.10436040,0
3222,1717027200000,67622.12000000,68390.97000000,67146.37000000,67860.52000000,6.92427000,1717070399999,469696.53893200,1835,2.30112000,156269.64495740,0
3223,1717070400000,67860.19000000,69441.91000000,67801.32000000,68430.55000000,20.71334000,1717113599999,1420928.25682820,3867,13.46264000,922861.34124280,0
3224,1717113600000,68401.58000000,68703.50000000,67906.01000000,68407.77000000,5.44070000,1717156799999,371810.49271000,1235,3.25017000,222292.46609640,0
3225,1717156800000,68344.82000000,69006.22000000,66716.79000000,67570.00000000,21.71354000,1717199999999,1465882.17065620,3307,10.52797000,711465.07119380,0
3226,1717200000000,67570.00000000,67788.59000000,67484.71000000,67725.07000000,1.79434000,1717243199999,121390.54820230,661,0.65494000,44347.07365940,0
3227,1717243200000,67724.65000000,67901.14000000,67621.07000000,67858.33000000,4.44982000,1717286399999,301683.01978040,969,3.28969000,223053.45413430,0
3228,1717286400000,67886.74000000,68275.22000000,67406.55000000,68174.20000000,5.45575000,1717329599999,369885.69981770,1428,2.83599000,192457.77650590,0
3229,1717329600000,68245.66000000,68433.48000000,67326.97000000,67820.77000000,11.32192000,1717372799999,769373.67779800,1607,4.42634000,300996.27451440,0
3230,1717372800000,67756.81000000,69275.00000000,67610.13000000,69058.83000000,10.22156000,1717415999999,701387.61201040,2404,7.54620000,518011.73790080,0
3231,1717416000000,69094.80000000,70000.00000000,68565.77000000,68824.27000000,25.54449000,1717459199999,1771448.84755030,3550,14.85938000,1031118.16677020,0
3232,1717459200000,68819.57000000,69332.16000000,68606.12000000,68974.89000000,6.27460000,1717502399999,433222.23001130,1098,3.39633000,234537.87533560,0
3233,1717502400000,68930.95000000,70995.67000000,68874.17000000,70559.07000000,43.53692000,1717545599999,3060084.72282730,5129,28.92090000,2032807.20177670,0
3234,1717545600000,70559.07000000,71337.64000000,70449.45000000,71008.07000000,19.27776000,1717588799999,1367234.62728890,2152,11.43928000,811920.36239350,0
3235,1717588800000,71008.02000000,71738.37000000,70415.50000000,71111.73000000,23.49237000,1717631999999,1675098.34931580,3368,16.05646000,1145684.31069530,0
3236,1717632000000,71111.73000000,71295.31000000,70826.59000000,71150.00000000,8.66474000,1717675199999,615467.12034970,1008,4.46427000,317331.49711800,0
3237,1717675200000,71150.00000000,71641.02000000,70300.00000000,70840.76000000,20.54609000,1717718399999,1458138.91603070,2444,9.06719000,643147.11061020,0
3238,1717718400000,70840.72000000,71691.98000000,70679.86000000,71685.31000000,10.41635000,1717761599999,740934.37288730,1401,6.54187000,465469.68297500,0
3239,1717761600000,71685.36000000,71949.57000000,68745.63000000,69376.80000000,40.32806000,1717804799999,2821801.83751730,5064,13.16093000,924054.42368030,0
3240,1717804800000,69376.79000000,69590.00000000,69307.12000000,69398.47000000,2.98739000,1717847999999,207481.73218550,797,1.76558000,122651.56190680,0
3241,1717848000000,69398.47000000,69507.46000000,69218.50000000,69347.30000000,7.20652000,1717891199999,499982.98371090,1077,3.43106000,238092.08178370,0
3242,1717891200000,69347.22000000,69419.57000000,69150.00000000,69402.97000000,4.90742000,1717934399999,339964.30195520,744,2.37720000,164783.08364250,0
3243,1717934400000,69401.30000000,69827.75000000,69325.67000000,69669.98000000,4.61545000,1717977599999,321257.35985200,868,3.27540000,228065.89822120,0
3244,1717977600000,69683.21000000,69792.69000000,69216.20000000,69479.57000000,4.02215000,1718020799999,279473.31443600,854,0.69081000,48042.42924180,0
3245,1718020800000,69443.56000000,70154.98000000,69249.77000000,69510.12000000,8.12083000,1718063999999,566778.63748500,1299,4.45127000,311045.74766850,0
3246,1718064000000,69510.12000000,69582.24000000,66797.10000000,66966.79000000,32.28272000,1718107199999,2189505.84649340,3111,8.29020000,563310.30419270,0
3247,1718107200000,66894.00000000,67565.76000000,66200.00000000,67391.67000000,16.46985000,1718150399999,1101056.61278460,2727,7.40689000,495575.12659470,0
3248,1718150400000,67389.28000000,68066.70000000,66937.42000000,67772.45000000,7.91537000,1718193599999,534394.76288280,1501,4.25880000,287786.07729500,0
3249,1718193600000,67789.75000000,69966.62000000,67289.71000000,68215.50000000,29.08432000,1718236799999,2003525.67475000,4123,14.82385000,1020172.70401410,0
3250,1718236800000,68301.58000000,68390.00000000,67021.20000000,67680.58000000,5.60763000,1718279999999,379225.37894830,1583,3.08862000,208830.51845400,0
3251,1718280000000,67699.93000000,68418.43000000,66330.40000000,66774.83000000,17.92993000,1718323199999,1200913.03556850,2457,7.73599000,517786.30890340,0
3252,1718323200000,66835.51000000,67228.39000000,66631.07000000,67042.30000000,4.73649000,1718366399999,317014.74578830,1059,3.33332000,223179.13418650,0
3253,1718366400000,66990.43000000,67435.89000000,65255.30000000,66034.15000000,31.72158000,1718409599999,2086619.88802230,3986,7.89562000,522477.18205240,0
3254,1718409600000,66085.52000000,66511.70000000,65988.18000000,66310.00000000,5.78213000,1718452799999,383179.29448220,1023,2.74122000,181726.77509990,0
3255,1718452800000,66310.00000000,66484.33000000,66048.53000000,66249.99000000,4.32510000,1718495999999,286647.91908930,998,3.07990000,204215.02403440,0
3256,1718496000000,66249.99000000,66744.13000000,66162.51000000,66484.34000000,1.91594000,1718539199999,127046.19643820,886,0.68519000,45480.93235010,0
3257,1718539200000,66576.50000000,67037.90000000,66513.62000000,66751.55000000,3.63038000,1718582399999,242063.29878770,1081,1.98099000,132151.82783050,0
3258,1718582400000,66770.00000000,66928.64000000,65625.01000000,65865.96000000,8.21917000,1718625599999,544315.89583250,1602,4.15252000,275479.84937560,0
3259,1718625600000,65865.94000000,67237.97000000,65172.06000000,66494.54000000,15.67756000,1718668799999,1033303.41624100,2570,6.46536000,427357.98765550,0
3260,1718668800000,66540.94000000,66612.74000000,64743.59000000,65353.29000000,18.16714000,1718711999999,1184919.99006860,2784,6.53839000,426572.97790110,0
3261,1718712000000,65353.06000000,65414.08000000,64141.52000000,65219.90000000,27.83115000,1718755199999,1800391.15316630,3511,10.14872000,658053.03353760,0
3262,1718755200000,65150.58000000,65692.38000000,64845.53000000,65253.34000000,10.96289000,1718798399999,715739.75201540,1904,8.12131000,530120.60000200,0
3263,1718798400000,65275.69000000,65316.07000000,64699.19000000,64943.29000000,8.12978000,1718841599999,528603.91533250,1318,3.16840000,205857.99952320,0
3264,1718841600000,65012.33000000,66466.98000000,64816.00000000,66193.80000000,9.28533000,1718884799999,608629.54400030,1470,3.66561000,239992.13674240,0
3265,1718884800000,66155.15000000,66255.13000000,64378.72000000,64902.50000000,11.65807000,1718927999999,758128.28400820,1572,4.75517000,309184.29816110,0
3266,1718928000000,64902.17000000,65034.99000000,63573.19000000,63801.37000000,7.60629000,1718971199999,488250.42776080,1447,3.12772000,200991.03814530,0
3267,1718971200000,63752.04000000,64429.01000000,63450.00000000,64111.49000000,8.85459000,1719014399999,564947.74288240,1801,3.42532000,218794.72569530,0
3268,1719014400000,64167.44000000,64511.67000000,63944.80000000,64272.00000000,2.38300000,1719057599999,153242.61753150,766,0.73509000,47278.48969330,0
3269,1719057600000,64280.70000000,64373.10000000,64220.04000000,64298.52000000,2.76508000,1719100799999,177793.15132890,682,1.83657000,118112.83317920,0
3270,1719100800000,64294.93000000,64500.00000000,64274.94000000,64347.09000000,1.57044000,1719143999999,101143.81388650,551,0.60638000,39078.42549000,0
3271,1719144000000,64351.87000000,64407.81000000,63212.76000000,63216.34000000,6.56622000,1719187199999,418865.81789330,1242,1.91067000,122126.91368290,0
3272,1719187200000,63216.36000000,63367.35000000,60911.15000000,61281.29000000,24.75153000,1719230399999,1539826.55437020,2986,7.74759000,484190.74372200,0
3273,1719230400000,61230.52000000,61714.85000000,58888.00000000,60374.12000000,31.85055000,1719273599999,1916906.10857040,5089,12.48811000,751697.99477720,0
3274,1719273600000,60451.79000000,61606.77000000,60304.74000000,61249.51000000,10.45229000,1719316799999,637514.17928780,2601,5.29226000,322718.88807920,0
3275,1719316800000,61232.35000000,62412.57000000,61052.71000000,61814.43000000,15.18340000,1719359999999,938760.88361720,1794,6.81611000,421414.73718250,0
3276,1719360000000,61824.25000000,62466.34000000,61167.46000000,61453.95000000,7.38303000,1719403199999,456070.03138060,1175,2.69807000,166951.85522270,0
3277,1719403200000,61468.30000000,61951.86000000,60743.33000000,60870.07000000,10.70765000,1719446399999,655169.85138230,1357,5.06518000,310513.68814410,0
3278,1719446400000,60877.93000000,61448.96000000,60639.65000000,61281.26000000,8.59609000,1719489599999,524751.46677390,1040,4.89823000,299398.71008080,0
3279,1719489600000,61252.14000000,62409.20000000,61162.86000000,61665.00000000,12.61758000,1719532799999,779768.51523230,2028,7.93349000,490408.97267750,0
3280,1719532800000,61686.71000000,62173.95000000,61242.24000000,61618.36000000,11.32878000,1719575999999,697951.95850270,1025,2.87286000,177485.38846750,0
3281,1719576000000,61679.23000000,61870.00000000,59972.20000000,60455.65000000,16.54894000,1719619199999,1002781.69804070,1638,5.89441000,357370.56667390,0
3282,1719619200000,60455.65000000,61217.95000000,60405.17000000,61081.79000000,6.11616000,1719662399999,372264.84831120,857,3.38389000,206039.80897050,0
3283,1719662400000,61134.42000000,61202.29000000,60895.51000000,60947.08000000,3.92886000,1719705599999,239832.18690040,746,1.69555000,103586.11692280,0
3284,1719705600000,61013.63000000,61757.33000000,60705.86000000,61585.01000000,3.97345000,1719748799999,242835.36790510,971,2.08822000,127770.25377340,0
3285,1719748800000,61572.48000000,63026.49000000,61323.16000000,62840.74000000,8.80886000,1719791999999,547322.39838350,1585,6.94753000,431331.19012260,0
3286,1719792000000,62801.81000000,63808.10000000,62617.72000000,62670.89000000,8.76862000,1719835199999,553952.73051780,1477,5.71642000,360899.63202240,0
3287,1719835200000,62626.25000000,63834.03000000,62565.55000000,62919.99000000,9.62783000,1719878399999,608286.35239740,1560,6.93997000,438027.27069360,0
3288,1719878400000,62918.83000000,63295.53000000,62435.00000000,62819.89000000,3.33189000,1719921599999,209638.45575990,1442,1.41114000,88798.61413350,0
3289,1719921600000,62819.88000000,63124.67000000,61842.24000000,62129.19000000,11.49059000,1719964799999,715496.54027540,1887,4.39981000,274119.20146490,0
3290,1719964800000,62129.20000000,62290.71000000,59900.00000000,60359.17000000,11.77797000,1720007999999,717800.74173430,2383,2.83188000,173437.37861980,0
3291,1720008000000,60393.84000000,60709.20000000,59436.56000000,60250.00000000,14.87628000,1720051199999,894914.41249680,2192,6.05706000,364281.52356050,0
3292,1720051200000,60193.75000000,60459.21000000,57021.80000000,57773.50000000,31.00203000,1720094399999,1823495.53845070,3243,8.54491000,502300.15389210,0
3293,1720094400000,57696.46000000,58761.61000000,56822.23000000,56926.92000000,24.19629000,1720137599999,1395896.59989190,3080,8.46613000,489554.74222410,0
3294,1720137600000,57087.12000000,57518.68000000,53917.17000000,55447.15000000,30.66292000,1720180799999,1697771.24550290,5034,9.98556000,553098.21798700,0
3295,1720180800000,55516.99000000,56999.40000000,54875.62000000,56721.54000000,22.35913000,1720223999999,1254812.89285150,3087,13.33101000,747652.18354340,0
3296,1720224000000,56685.06000000,56993.66000000,56052.40000000,56764.21000000,4.09564000,1720267199999,231609.23455580,1217,2.63255000,149071.70048580,0
3297,1720267200000,56722.87000000,58448.26000000,56540.01000000,58309.13000000,16.11768000,1720310399999,931226.28539130,2148,10.59005000,612374.58353250,0
3298,1720310400000,58309.13000000,58400.45000000,57111.91000000,57412.09000000,9.88011000,1720353599999,570376.70495230,1484,3.25592000,188180.99168530,0
3299,1720353600000,57466.24000000,57625.75000000,55723.17000000,55855.27000000,12.99809000,1720396799999,737556.46205900,2187,4.28753000,243974.78864970,0
3300,1720396800000,55905.14000000,58177.64000000,54300.00000000,57156.36000000,25.15977000,1720439999999,1408786.31718250,3689,15.59218000,874510.93108090,0
